round, random_action, action, bestAction, profit, whitenoise
2823, 0.328040, 0.483832, 0.585980, 0.264984, 0
2824, 0.857281, 0.494985, 0.321360, 0.580102, 0
2825, 0.287312, 0.485633, 0.606344, 0.312126, 0
2826, 0.971836, 0.494969, 0.264082, 0.600243, 0
2827, 0.414222, 0.483462, 0.542889, 0.255347, 0
2828, 0.670011, 0.494033, 0.414994, 0.536410, 0
2829, 0.391799, 0.489183, 0.554100, 0.406016, 0
2830, 0.805119, 0.397773, 0.347441, 0.440812, 1
2831, 0.359400, 0.486622, 0.570300, 0.338144, 0
2832, 0.493254, 0.494979, 0.503373, 0.564572, 0
2833, 0.044160, 0.492535, 0.727920, 0.495857, 0
2834, 0.035807, 0.494690, 0.732096, 0.720189, 0
2835, 0.303452, 0.494680, 0.598274, 0.724307, 0
2836, 0.624959, 0.494988, 0.437520, 0.592277, 0
2837, 0.289223, 0.490037, 0.605388, 0.428802, 0
2838, 0.881058, 0.494971, 0.309471, 0.599300, 0
2839, 0.718120, 0.485182, 0.390940, 0.300300, 0
2840, 0.033027, 0.538034, 0.733487, 0.420678, 1
2841, 0.128340, 0.494677, 0.685830, 0.725678, 0
2842, 0.743068, 0.494786, 0.378466, 0.678679, 0
2843, 0.283908, 0.487798, 0.608046, 0.369230, 0
2844, 0.957988, 0.494965, 0.271006, 0.601924, 0
2845, 0.142088, 0.483724, 0.678956, 0.262184, 0
2846, 0.355248, 0.494802, 0.572376, 0.671898, 0
2847, 0.389461, 0.494979, 0.555270, 0.566629, 0
2848, 0.564252, 0.494503, 0.467874, 0.549165, 0
2849, 0.267250, 0.491188, 0.616375, 0.459629, 0
2850, 0.957946, 0.591726, 0.271027, 0.729451, 1
2851, 0.400514, 0.483725, 0.549743, 0.262205, 0
2852, 0.501461, 0.494293, 0.499269, 0.543469, 0
2853, 0.613660, 0.492379, 0.443170, 0.491659, 0
2854, 0.080667, 0.490251, 0.709666, 0.434530, 0
2855, 0.919640, 0.494732, 0.290180, 0.702189, 0
2856, 0.175364, 0.484451, 0.662318, 0.281156, 0
2857, 0.616121, 0.494841, 0.441939, 0.655484, 0
2858, 0.132539, 0.490205, 0.683730, 0.433282, 0
2859, 0.042888, 0.494791, 0.728556, 0.676608, 0
2860, 0.141252, 0.801836, 0.679374, 1.168364, 1
2861, 0.974162, 0.494801, 0.262919, 0.672310, 0
2862, 0.371088, 0.483418, 0.564456, 0.254200, 0
2863, 0.370329, 0.494851, 0.564835, 0.558644, 0
2864, 0.986205, 0.494866, 0.256898, 0.559035, 0
2865, 0.065206, 0.483190, 0.717397, 0.248261, 0
2866, 0.128981, 0.494714, 0.685509, 0.709812, 0
2867, 0.922514, 0.494787, 0.288743, 0.678363, 0
2868, 0.620391, 0.484397, 0.439805, 0.279732, 0
2869, 0.633817, 0.490124, 0.433092, 0.431117, 0
2870, 0.429854, 0.455583, 0.535073, 0.394618, 1
2871, 0.031956, 0.493737, 0.734022, 0.528370, 0
2872, 0.093802, 0.494676, 0.703099, 0.726206, 0
2873, 0.413841, 0.494747, 0.543080, 0.695712, 0
2874, 0.803262, 0.494041, 0.348369, 0.536607, 0
2875, 0.833046, 0.486657, 0.333477, 0.339072, 0
2876, 0.377211, 0.486092, 0.561394, 0.324201, 0
2877, 0.368214, 0.494735, 0.565893, 0.555483, 0
2878, 0.852915, 0.494906, 0.323542, 0.560128, 0
2879, 0.238863, 0.485716, 0.630569, 0.314299, 0
2880, 0.672194, 0.271546, 0.413903, 0.342456, 1
2881, 0.520298, 0.489141, 0.489851, 0.404914, 0
2882, 0.283463, 0.492022, 0.608269, 0.482035, 0
2883, 0.257426, 0.494965, 0.621287, 0.602143, 0
2884, 0.269242, 0.494935, 0.615379, 0.614993, 0
2885, 0.843819, 0.494949, 0.328090, 0.609162, 0
2886, 0.607904, 0.485888, 0.446048, 0.318830, 0
2887, 0.916939, 0.490360, 0.291531, 0.437449, 0
2888, 0.726656, 0.484502, 0.386672, 0.282494, 0
2889, 0.517514, 0.488109, 0.491243, 0.377476, 0
2890, 0.275877, 0.539593, 0.612062, 0.530142, 1
2891, 0.082149, 0.494956, 0.708926, 0.605887, 0
2892, 0.524359, 0.494733, 0.487821, 0.701458, 0
2893, 0.894042, 0.491945, 0.302979, 0.479962, 0
2894, 0.318517, 0.484936, 0.590741, 0.293851, 0
2895, 0.586495, 0.494987, 0.456753, 0.584818, 0
2896, 0.764383, 0.490766, 0.367808, 0.448318, 0
2897, 0.575954, 0.487394, 0.462023, 0.358535, 0
2898, 0.278820, 0.490966, 0.610590, 0.453675, 0
2899, 0.489723, 0.494960, 0.505139, 0.604435, 0
2900, 0.906524, 0.690978, 0.296738, 0.698080, 1
2901, 0.408309, 0.484700, 0.545845, 0.287658, 0
2902, 0.062777, 0.494145, 0.718611, 0.539454, 0
2903, 0.403238, 0.494711, 0.548381, 0.711010, 0
2904, 0.882288, 0.494242, 0.308856, 0.542066, 0
2905, 0.068154, 0.485159, 0.715923, 0.299689, 0
2906, 0.745649, 0.494717, 0.377176, 0.708359, 0
2907, 0.016124, 0.487749, 0.741938, 0.367934, 0
2908, 0.489954, 0.494625, 0.505023, 0.733962, 0
2909, 0.580048, 0.492597, 0.459976, 0.497546, 0
2910, 0.313798, 0.713391, 0.593101, 0.656285, 1
2911, 0.162061, 0.494987, 0.668969, 0.587155, 0
2912, 0.957812, 0.494825, 0.271094, 0.662046, 0
2913, 0.084734, 0.483728, 0.707633, 0.262271, 0
2914, 0.134807, 0.494736, 0.682596, 0.700184, 0
2915, 0.183284, 0.494794, 0.658358, 0.675489, 0
2916, 0.758884, 0.494850, 0.370558, 0.651576, 0
2917, 0.961404, 0.487498, 0.269298, 0.361292, 0
2918, 0.977767, 0.483660, 0.261116, 0.260497, 0
2919, 0.104972, 0.483350, 0.697514, 0.252421, 0
2920, 0.027192, 0.129109, 0.736404, 0.180111, 1
2921, 0.276571, 0.494667, 0.611714, 0.728550, 0
2922, 0.419538, 0.494957, 0.540231, 0.605545, 0
2923, 0.456345, 0.493933, 0.521827, 0.533675, 0
2924, 0.188447, 0.493234, 0.655776, 0.514766, 0
2925, 0.026933, 0.494856, 0.736533, 0.649029, 0
2926, 0.024684, 0.494666, 0.737658, 0.728676, 0
2927, 0.502546, 0.494658, 0.498727, 0.729777, 0
2928, 0.191866, 0.492358, 0.654067, 0.491105, 0
2929, 0.953818, 0.494860, 0.273091, 0.647342, 0
2930, 0.643263, 0.568467, 0.428368, 0.310487, 1
2931, 0.663629, 0.489690, 0.418186, 0.419535, 0
2932, 0.813456, 0.489304, 0.343272, 0.409240, 0
2933, 0.233153, 0.486464, 0.633424, 0.333979, 0
2934, 0.702868, 0.494907, 0.398566, 0.626971, 0
2935, 0.539594, 0.488560, 0.480203, 0.389447, 0
2936, 0.083934, 0.491656, 0.708033, 0.472189, 0
2937, 0.053098, 0.494735, 0.723451, 0.700578, 0
2938, 0.432198, 0.494700, 0.533901, 0.715782, 0
2939, 0.279308, 0.493692, 0.610346, 0.527166, 0
2940, 0.008240, 0.505582, 0.745880, 0.617160, 1
2941, 0.219173, 0.494595, 0.640413, 0.737818, 0
2942, 0.692141, 0.494891, 0.403929, 0.633870, 0
2943, 0.745384, 0.488763, 0.377308, 0.394852, 0
2944, 0.441306, 0.487754, 0.529347, 0.368067, 0
2945, 0.667800, 0.493520, 0.416100, 0.522486, 0
2946, 0.225999, 0.489225, 0.637001, 0.407133, 0
2947, 0.086826, 0.494899, 0.706587, 0.630502, 0
2948, 0.906581, 0.494739, 0.296709, 0.699152, 0
2949, 0.247949, 0.484699, 0.626025, 0.287629, 0
2950, 0.220722, 0.594501, 0.639639, 0.744346, 1
2951, 0.453936, 0.494893, 0.523032, 0.633105, 0
2952, 0.469210, 0.493280, 0.515395, 0.516003, 0
2953, 0.160898, 0.492990, 0.669551, 0.508169, 0
2954, 0.499840, 0.494824, 0.500080, 0.662620, 0
2955, 0.667066, 0.492410, 0.416467, 0.492489, 0
2956, 0.085520, 0.489239, 0.707240, 0.407503, 0
2957, 0.345235, 0.494737, 0.577382, 0.699796, 0
2958, 0.147838, 0.494981, 0.676081, 0.571587, 0
2959, 0.452739, 0.494809, 0.523630, 0.669062, 0
2960, 0.896025, 0.318435, 0.301988, 0.333485, 1
2961, 0.446997, 0.484899, 0.526502, 0.292867, 0
2962, 0.068120, 0.493412, 0.715940, 0.519564, 0
2963, 0.476508, 0.494717, 0.511746, 0.708376, 0
2964, 0.476372, 0.492852, 0.511814, 0.504430, 0
2965, 0.047274, 0.492855, 0.726363, 0.504500, 0
2966, 0.851010, 0.494693, 0.324495, 0.718654, 0
2967, 0.347806, 0.485752, 0.576097, 0.315248, 0
2968, 0.453729, 0.494981, 0.523136, 0.570314, 0
2969, 0.193990, 0.493284, 0.653005, 0.516109, 0
2970, 0.293572, 0.374586, 0.603214, 0.489213, 1
2971, 0.818810, 0.494976, 0.340595, 0.597153, 0
2972, 0.511892, 0.486362, 0.494054, 0.331305, 0
2973, 0.841931, 0.492181, 0.329035, 0.486328, 0
2974, 0.881668, 0.485924, 0.309166, 0.319771, 0
2975, 0.507859, 0.485171, 0.496070, 0.299996, 0
2976, 0.169717, 0.492258, 0.665142, 0.488389, 0
2977, 0.675662, 0.494834, 0.412169, 0.658270, 0
2978, 0.363533, 0.489076, 0.568234, 0.403164, 0
2979, 0.711049, 0.494978, 0.394476, 0.562526, 0
2980, 0.946441, 0.182810, 0.276780, 0.144228, 1
2981, 0.907655, 0.483943, 0.296172, 0.267891, 0
2982, 0.262383, 0.484678, 0.618809, 0.287097, 0
2983, 0.874819, 0.494941, 0.312590, 0.612547, 0
2984, 0.127119, 0.485301, 0.686440, 0.303401, 0
2985, 0.392948, 0.494785, 0.553526, 0.679281, 0
2986, 0.046616, 0.494437, 0.726692, 0.547367, 0
2987, 0.919971, 0.494693, 0.290014, 0.718978, 0
2988, 0.072158, 0.484445, 0.713921, 0.280992, 0
2989, 0.667734, 0.494722, 0.416133, 0.706385, 0
2990, 0.433239, 0.274420, 0.533381, 0.228390, 1
2991, 0.764796, 0.493673, 0.367602, 0.526631, 0
2992, 0.171873, 0.487386, 0.664063, 0.358328, 0
2993, 0.255928, 0.494837, 0.622036, 0.657206, 0
2994, 0.528704, 0.494933, 0.485648, 0.615732, 0
2995, 0.621621, 0.491862, 0.439189, 0.477744, 0
2996, 0.525131, 0.490100, 0.487434, 0.430494, 0
2997, 0.935820, 0.491930, 0.282090, 0.479567, 0
2998, 0.468811, 0.484145, 0.515594, 0.273145, 0
2999, 0.152058, 0.492998, 0.673971, 0.508374, 0
3000, 0.517253, 0.498616, 0.491374, 0.672105, 1
